"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"83661",44,971,NA,940523,13,15,4,4,3,"S",940525,12,"0543","1","0543L13","707","4492","94","106","6","6","0","0","13","13","5","4","9","1","80","50","21","25","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","99",NA,NA,NA,"2","02","W","20",NA,NA,NA,"5","1","2",NA,"0",NA,"0","4",NA,NA,"P204","372",NA,"6.50",NA,"44.971",707000,4492000,44
"83722",44,1074,NA,940607,12,32,4,3,1,"S",940617,13,"0565","1","0565K12","625","4478","94","229","4","4","3","3","14","14","4","4","9","1","60","80","26","21","0","6","2","3",NA,"25",NA,"3",NA,"3",NA,"26",NA,"1",NA,"4","21","1","2","25","25","1","2","25","26","3","1",NA,"21","25","26","37","38","45",NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","0",NA,NA,"01","81",NA,"6.25",NA,"44.1074",625000,4478000,44
"83932",44,1466,NA,940727,12,19,4,4,2,"S",940803,13,"0569","1","0569K04","719","4480","94","160","2","2","0","0","15","15","2","3","9","1","70","40","21","21","0","7","4","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","99","39",NA,NA,"2","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","255",NA,"3.50",NA,"44.1466",719000,4480000,44
"83937",44,1472,NA,940727,12,78,4,2,0,"S",940804,13,"0569","1","0569K05","720","4479","94","160","2","2","0","0","13","13","5","4","9","1","70","90","21","21","0","8","4","4",NA,"25",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","99","45",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","109",NA,"7.00",NA,"44.1472",720000,4479000,44
"83938",44,1473,NA,940727,12,28,4,4,2,"S",940804,13,"0569","1","0569K05","721","4479","94","160","2","2","0","0","14","14","4","4","9","1","70","55","21","25","0","8","4","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","99","39",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","4",NA,NA,"P204","281",NA,"5.25",NA,"44.1473",721000,4479000,44
"83942",44,1479,NA,940727,12,10,4,3,1,"S",940804,13,"0569","1","0569L05","718","4477","94","160","2","2","0","0","15","15","2","3","9","1","70","30","21","25","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37",NA,NA,NA,NA,"3","03","W","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","132",NA,"2.50",NA,"44.1479",718000,4477000,44
"84011",44,1686,NA,940607,13,55,4,3,0,"S",940617,12,"0589","1","0589L02","628","4453","94","217","0","0","0","2","00","15","0","3","9","1","70","90","21","21","8","5","4","4","25","25","2","5","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","99",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","347",NA,"3.25",NA,"44.1686",628000,4453000,44
"84030",44,1708,NA,940520,12,38,4,3,0,"S",940530,13,"0589","1","0589M03","630","4451","94","217","2","2","0","0","15","15","4","2","9","1","70","85","21","21","8","6","4","4","25","25","2","3","4","4",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P418","231",NA,"2.00",NA,"44.1708",630000,4451000,44
"84085",44,1783,NA,940608,13,20,4,3,1,"S",940617,12,"0590","1","0590M07","667","4451","94","089","2","2","0","0","14","14","5","4","9","1","25","70","25","25","0","7","4","4",NA,"37",NA,"2",NA,"3",NA,"21",NA,"1",NA,"4","25","3","1",NA,"37","3","6",NA,"21","3","1",NA,"25","37","21","38","39",NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","230",NA,"6.75",NA,"44.1783",667000,4451000,44
"84137",44,1864,NA,940609,13,20,4,2,2,"S",940620,12,"0591","1","0591K07","699","4461","94","165","2","2","0","0","14","14","3","4","9","1","80","60","25","25","0","6","4","4",NA,"21",NA,"3",NA,"3",NA,"37",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"37","3","6",NA,"25","21","37","45","44","99",NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,"P204","M902","107",NA,"6.00",NA,"44.1864",699000,4461000,44
"84138",44,1865,NA,940609,13,27,4,2,1,"S",940620,12,"0591","1","0591K08","701","4461","94","165","2","2","0","0","16","16","2","4","9","1","80","70","21","21","0","9","4","4",NA,"25",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","99",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","270",NA,"5.50",NA,"44.1865",701000,4461000,44
"84142",44,1869,NA,940524,13,17,4,2,2,"S",940526,12,"0591","1","0591K10","705","4461","94","165","2","2","0","0","15","15","5","5","9","1","50","50","25","21","7","6","4","4","21","25","3","3","4","4",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","99",NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"4","0",NA,NA,"P204","51",NA,"9.25",NA,"44.1869",705000,4461000,44
"84153",44,1882,NA,940609,13,15,4,5,3,"S",940620,12,"0591","1","0591K07","698","4459","94","158","6","6","0","0","12","12","4","5","9","1","40","40","25","25","5","6","4","4","25","39","5","2","3","2",NA,"21",NA,"1",NA,"3","25","3","1",NA,"39","3","6",NA,"21","3","1",NA,"25","39","21","44","45","37","99","2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P902","P204","98",NA,"7.50",NA,"44.1882",698000,4459000,44
"84259",44,2012,NA,940525,13,43,4,4,2,"S",940530,12,"0613","1","0613K08","668","4443","94","054","2","2","0","0","16","16","3","3","9","1","70","70","25","25","0","5","3","4","25","21","0","4","4","4","21",NA,"0",NA,"4",NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","39",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0","3","4","0",NA,NA,"01","140",NA,"2.50",NA,"44.2012",668000,4443000,44
"84272",44,2028,NA,940525,13,17,4,5,1,"S",940530,12,"0613","1","0613K06","665","4440","94","054","2","2","0","0","16","16","5","5","9","1","40","50","21","25","0","6","4","4","25","21","0","3","3","4",NA,"37",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"37","3","6",NA,"25","21","37","99","15","39",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","370",NA,"11.50",NA,"44.2028",665000,4440000,44
"84273",44,2029,NA,940525,13,8,4,4,3,"S",940530,12,"0613","1","0613K07","666","4440","94","054","2","2","0","0","16","16","5","5","9","1","40","30","21","25","0","5","4","4","25","21","0","3","3","4",NA,"39",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"39","3","6",NA,"25","21","39","37","38","08","99","2","02","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","60",NA,"12.00",NA,"44.2029",666000,4440000,44
"84293",44,2082,NA,940719,3,11,4,6,3,"S",940719,3,"0613","1","0613M13","674","4431","94","231","2","2","0","0","14","14","5","5","9","1","70","60","26","25","0","6","4","4","06","99","0","2","0","4",NA,"37",NA,"1",NA,"3","25","3","1",NA,"99","3","6",NA,"37","3","6",NA,"25","99","37","39","21","95","38","2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P310","80",NA,"10.00",NA,"44.2082",674000,4431000,44
"84370",44,1256,NA,940726,13,13,4,4,3,"S",940824,13,"0567","1","0567J08","671","4481","94","181","2","2","0","0","12","12","5","5","9","1","70","60","25","25","6","5","4","3","21","21","4","4","4","3",NA,"38",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"38","3","6",NA,"25","21","38","37","02","44","45","3","01","W","20",NA,NA,NA,"4","1","3",NA,"0",NA,"0","0",NA,NA,"01","321",NA,"10.00",NA,"44.1256",671000,4481000,44
"84408",44,1513,NA,940805,13,40,4,3,3,"S",940826,13,"0569","1","0569M06","723","4471","94","160","3","3","0","0","13","13","5","5","9","1","70","80","25","25","0","8","4","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","99","45",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P204","131",NA,"8.00",NA,"44.1513",723000,4471000,44
"84410",44,1516,NA,940805,13,13,4,1,4,"S",940826,13,"0569","1","0569M05","719","4470","94","160","3","3","0","0","14","14","5","5","9","1","70","30","25","25","0","8","4","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","99",NA,NA,NA,"2","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","98",NA,"7.75",NA,"44.1516",719000,4470000,44
"84411",44,1517,NA,940805,13,36,4,2,2,"S",940826,13,"0569","1","0569M05","720","4470","94","160","2","2","0","0","14","14","3","4","9","1","70","45","25","25","0","7","4","4",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","44",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","364",NA,"4.50",NA,"44.1517",720000,4470000,44
"84415",44,1525,NA,940805,13,9,4,1,4,"S",940826,13,"0588","1","0588J13","623","4465","94","159","2","2","0","0","15","15","3","3","9","1","70","40","44","25","2","4","0","4","21","21","8","3","4","4",NA,"44",NA,"2",NA,"3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","37","99",NA,NA,"3","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"M405","M305","73",NA,"2.75",NA,"44.1525",623000,4465000,44
"84470",44,1639,NA,940809,13,14,4,2,2,"S",940831,13,"0589","1","0589K05","634","4458","94","127","2","2","0","0","13","13","3","3","9","1","70","60","25","25","0","7","4","4",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","38","37","45",NA,NA,"3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","9",NA,NA,"P204","123",NA,"2.50",NA,"44.1639",634000,4458000,44
"84503",44,1828,NA,940811,13,29,4,3,1,"S",940905,12,"0591","1","0591J11","705","4465","94","137","6","6","0","0","15","14","2","4","9","1","80","60","21","21","0","7","4","4",NA,"25",NA,"2",NA,"4",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","02",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","150",NA,"5.00",NA,"44.1828",705000,4465000,44
"84516",44,1946,NA,940811,13,28,4,3,1,"S",940906,12,"0592","1","0592J06","718","4465","94","193","2","2","0","0","15","15","4","4","9","1","70","60","21","21","0","6","4","4",NA,"25",NA,"3",NA,"4",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","39","95","44",NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"G410","230",NA,"4.50",NA,"44.1946",718000,4465000,44
"84534",44,2067,NA,940812,13,25,4,5,3,"S",940907,12,"0613","1","0613M11","672","4433","94","231","2","2","0","0","13","13","5","5","9","1","70","50","25","21","0","5","3","4",NA,"25",NA,"3",NA,"4",NA,"37",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","99","95","38","15","2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P410","280",NA,"12.00",NA,"44.2067",672000,4433000,44
"84535",44,2069,NA,940812,13,34,4,1,1,"S",940907,12,"0613","1","0613M14","677","4433","94","143","2","2","0","0","13","13","5","5","9","1","70","90","26","21","0","7","4","4","06","25","0","2","0","4",NA,"37",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","02","45",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","214",NA,"10.50",NA,"44.2069",677000,4433000,44
"84609",44,156,NA,941019,1,0,0,0,0,"S",941021,1,"0470","3","0470469","269","4543","94","027","6","6","0","0","04","04","0","0","9","3","70",NA,"24",NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.156",269000,4543000,44
"84613",44,185,NA,941019,1,2,2,2,2,"S",941021,1,"0492","2","0492J66","677","4540","94","142","4","4","0","0","09","09","4","5","9","1","40","20","24","25","0","0","3","2","25",NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,"25","1","2","25",NA,NA,NA,NA,NA,NA,NA,NA,"25","04","39",NA,NA,NA,NA,"3","02","W","20",NA,NA,NA,"5","1","1",NA,"0",NA,"0","0",NA,NA,"01","155",NA,"7.75",NA,"44.185",677000,4540000,44
"84623",44,204,NA,941019,1,0,0,1,5,"S",941021,1,"0492","2","0492K97","676","4536","94","142","6","6","0","0","10","10","4","4","9","1","80","25","04","45","0","0","0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37","39",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"P402","040",NA,"5.75",NA,"44.204",676000,4536000,44
"84625",44,207,NA,941019,1,5,4,4,5,"S",941021,3,"0492","2","0492K92","663","4535","94","222","6","6","0","0","13","13","1","1","9","1","60","70","21","21","6","6","4","4","25","43","4","2","4","2",NA,"44",NA,"2",NA,"2","21","3","1",NA,"43","3","6",NA,"44","3","6",NA,"21","43","44","37","78","15",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","10",NA,"0.50",NA,"44.207",663000,4535000,44
"85070",44,218,NA,940908,12,34,4,2,2,"S",941024,12,"0492","2","0492K95","670","4532","94","211","6","6","0","0","11","11","2","4","9","1","60","80","21","25","6","7","4","4","25","21","4","2","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","44",NA,NA,NA,"1","04","W","20",NA,NA,NA,"4","1","3",NA,"0",NA,"2","0",NA,NA,"01","250",NA,"4.75",NA,"44.218",670000,4532000,44
"85073",44,226,NA,940911,12,33,4,4,2,"S",941024,12,"0492","2","0492L36","675","4531","94","211","0","0","0","0","0","12","0","5","9","1","30","70","04","21","6","5","2","4","25","25","3","3","4","4","44","37","1","1","4","2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","39","44","78",NA,"1","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M902","250",NA,"7.75",NA,"44.226",675000,4531000,44
"85079",44,245,NA,940912,12,25,4,3,3,"S",941024,12,"0492","2","0492M06","667","4524","94","110","4","4","0","0","13","13","5","5","9","1","70","60","21","21","0","8","4","3",NA,"25",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","27","25","1","2","35",NA,NA,NA,NA,"21","25","37","78","02","44",NA,"3","01","W","13",NA,NA,NA,"1","1","2",NA,"9","3","4","0",NA,NA,"01","380",NA,"9.50",NA,"44.245",667000,4524000,44
"85122",44,794,NA,940913,12,18,4,4,2,"S",941122,12,"0520","1","0520L54","259","4513","94","246","6","6","0","0","11","11","5","5","9","1","30","35","24","25","0","7","3","4",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","95","45","44","76","3","01","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P713","70",NA,"14.50",NA,"44.794",259000,4513000,44
"85134",44,822,NA,940915,12,32,4,6,4,"S",941123,12,"0521","4","0521209","266","4517","94","037","2","2","0","3","08","08","5","5","9","1","90","60","25","25","0","7","4","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","95","39","44","2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","353",NA,"16.00",NA,"44.822",266000,4517000,44
"85144",44,978,NA,940915,12,21,4,5,4,"S",941123,12,"0543","1","0543M60","705","4490","94","106","6","6","0","0","13","13","3","2","9","1","80","70","21","25","0","5","4","3",NA,"21",NA,"3",NA,"3",NA,"02",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"02","3","6",NA,"25","21","02","37","15",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P204","10",NA,"2.00",NA,"44.978",705000,4490000,44
"85211",44,1546,NA,940919,12,9,4,4,3,"S",941129,13,"0588","1","0588K12","621","4460","94","009","2","2","0","0","16","16","4","3","9","1","80","30","21","21","0","6","4","4",NA,"25",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","39",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","76",NA,"4.00",NA,"44.1546",621000,4460000,44
"85212",44,1547,NA,940919,12,26,4,3,1,"S",941129,13,"0588","1","0588K12","622","4460","94","009","2","2","0","0","15","15","2","2","9","1","80","60","21","21","0","5","4","4",NA,"25",NA,"4",NA,"4",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","39",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","293",NA,"1.75",NA,"44.1547",622000,4460000,44
"85213",44,1552,NA,940919,12,25,4,4,2,"S",941129,13,"0588","1","0588K11","619","4458","94","009","2","2","0","0","15","15","5","5","9","1","80","40","21","25","0","3","4","3",NA,"21",NA,"3",NA,"3",NA,"37",NA,"2",NA,"2","25","3","1",NA,"21","3","1",NA,"37","3","6",NA,"25","21","37","02","15","95",NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","248",NA,"12.25",NA,"44.1552",619000,4458000,44
"85214",44,1553,NA,940919,12,11,4,3,3,"S",941129,13,"0588","1","0588K12","621","4458","94","249","2","2","0","0","14","14","4","3","9","1","80","40","21","25","8","8","4","4","25","21","2","2","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","45","02","38",NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","58",NA,"4.00",NA,"44.1553",621000,4458000,44
"85215",44,1554,NA,940919,12,40,4,3,1,"S",941129,13,"0588","1","0588K12","622","4458","94","249","2","2","0","0","15","15","4","5","9","1","80","70","21","25","8","5","4","4","25","21","2","3","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","44","02",NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","378",NA,"8.50",NA,"44.1554",622000,4458000,44
"85216",44,1555,NA,940919,12,17,4,3,2,"S",941129,13,"0588","1","0588K12","623","4458","94","009","2","2","0","0","15","15","2","2","9","1","80","50","21","21","8","5","4","4","25","25","2","3","4","4",NA,"37",NA,"2",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M406","186",NA,"1.75",NA,"44.1555",623000,4458000,44
"85217",44,1556,NA,940919,12,21,4,3,3,"S",941129,13,"0588","1","0588K13","624","4458","94","009","6","6","0","0","14","14","4","2","9","1","20","50","21","21","0","5","4","4",NA,"25",NA,"4",NA,"4",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","157",NA,"1.75",NA,"44.1556",624000,4458000,44
"85235",44,2085,NA,940920,12,13,4,1,2,"S",941124,12,"0613","1","0613M14","677","4431","94","231","2","2","0","0","15","16","5","3","9","1","70","60","26","25","0","6","4","4","06","21","0","2","0","4",NA,"39",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"39","3","6",NA,"25","21","39","37","95","02",NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P814","P202","280",NA,"3.50",NA,"44.2085",677000,4431000,44
"85236",44,2086,NA,940920,12,26,4,3,1,"S",941124,12,"0613","1","0613M15","678","4431","94","143","2","2","0","0","16","16","4","3","9","1","70","80","26","21","0","7","4","4","06","25","0","1","0","4",NA,"37",NA,"1",NA,"4","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","39",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4","M902","P418","P310","20",NA,"3.25",NA,"44.2086",678000,4431000,44
"85247",44,2189,NA,940921,12,15,4,1,3,"S",941125,12,"0638","1","0638J14","683","4428","94","143","2","2","0","0","13","13","5","5","9","1","80","65","26","21","0","8","4","3","21","25","0","2","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37",NA,NA,NA,NA,"1","00","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4","G902","P905","P310","95",NA,"11.00",NA,"44.2189",683000,4428000,44
"85249",44,2198,NA,940921,12,16,4,5,2,"S",941125,12,"0638","1","0638K14","683","4425","94","002","6","6","0","0","15","15","5","4","9","1","70","60","26","21","0","5","4","4","06","25","0","3","0","3",NA,"37",NA,"1",NA,"4","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","39","95","02",NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4","P202","M902","P310","30",NA,"5.50",NA,"44.2198",683000,4425000,44
"85274",44,2503,NA,940921,12,55,4,0,0,"S",941128,12,"0638","1","0638J14","683","4429","94","143","0","0","0","0","00","12","0","5","9","1","80","80","26","21","5","6","4","4","21","25","5","4","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","02","38","37","45",NA,"1","03","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4","P902","P905","P410","395",NA,"15.00",NA,"44.2503",683000,4429000,44
"90882",48,1263,7,960506,0,24,4,2,0,NA,960506,0,"0087","1","0087714","522","4764","96","024","0","2","0","0","07","07","0","3","1","1","05","70","21","25","2","6","4","4","25","21","8","3","4","4","00","18","0","1","0","4","25","1","2","35","21","1","2","35","18","1","2","35","25","21","18","15","95",NA,NA,"3","04","W","18","1",NA,NA,NA,"1","2","0",NA,"3",NA,"0",NA,NA,"P310","295",NA,"04,00",NA,"48.1263",522000,4764000,48
"90996",49,6,NA,921027,3,7,4,3,2,"S",921030,3,"0229","1","0229M14","702","4672","92","181","4","4","0","0","13","13","2","4","9","1","70","50","21","21","0","4","3","3",NA,"26",NA,"3",NA,"3",NA,"25",NA,"3",NA,"3","21","3","1",NA,"26","3","1",NA,"25","3","1",NA,"21","26","25",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P304","45",NA,"4.50",NA,"49.6",702000,4672000,49
"91083",49,117,NA,921028,1,39,6,2,2,"S",921102,1,"0268","1","0268J08","721","4670","92","134","3","3","0","0","10","10","3","3","9","1","20","90","21","21","0","7","2","3",NA,"25",NA,"2",NA,"3",NA,"43",NA,"1",NA,"3","21","1","2","20","25","1","2","20","43","3","6",NA,"21","25","43",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"M204","270",NA,"3.00",NA,"49.117",721000,4670000,49
"91098",49,134,NA,921028,1,25,4,2,2,"S",921102,1,"0268","1","0268K08","722","4667","92","134","3","3","0","0","09","09","2","3","9","1","60","80","21","21","9","8","3","3","26","25","1","2","3","3",NA,NA,NA,NA,NA,NA,"21","1","2","25","25","1","2","26",NA,NA,NA,NA,"21","25","43",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"2","4","1","0",NA,NA,"P204","200",NA,"3.00",NA,"49.134",722000,4667000,49
"91264",49,349,NA,921029,1,75,6,2,0,"S",921103,3,"0305","1","0305J10","700","4651","92","166","4","4","3","3","09","09","2","2","9","1","80","90","26","25","6","7","3","4","21","21","4","2","3","4",NA,"26",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"26","3","1",NA,"25","21","26",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","397",NA,"2.00",NA,"49.349",7e+05,4651000,49
